pl_orbper,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_ratdor
2.49577962,17.07,43000.0,47.5,0.0,2258.8,1408.0,88.51,5.1792
124.4198398,5.23,23.8,0.914,0.0,1.65,416.0,90.0,270.02
1.21956827,1.6,3.19,4.28,0.0,588.95,1252.0,89.37,6.075
2.05387982,2.59,7.22,2.28,0.0,890.33,1523.0,87.74,7.369
2.61302086,1.68,3.46,4.01,0.0,89.65,713.0,80.29,5.28
0.92785982,2.04,4.82,3.12,0.0,772.5,1361.0,76.15,2.94
19.80792185,2.48,6.71,2.42,0.0,35.28,624.0,89.93,43.23
2.3432319,1.18,1.76,5.89,0.0,292.31,1054.0,89.7,8.893
6.91134416,1.7,3.53,3.95,0.0,794.78,1086.0,88.37,9.13
394.6244904,7.14,40.4,0.61,0.0,3.12,325.0,89.84,92.98
8.306,1.97,4.54,3.26,0.0,107.03,809.0,88.14,7.36
12.513,2.18,20.9,11.1,0.0,61.93,706.0,88.14,9.67
17.91323,1.2,1.87,5.95,0.0,38.39,626.0,87.39,12.29
25.216751,1.27,0.6,1.6,0.0,24.32,559.0,88.74,15.44
7.19303878,1.78,3.82,3.72,0.0,329.28,995.0,89.94,16.25
8.50699658,1.68,3.46,4.01,0.0,103.83,900.0,86.53,13.46
44.9309804,2.54,6.99,2.34,0.0,92.13,565.0,89.42,24.1
7.16892463,1.69,3.5,3.98,0.0,499.3,1187.0,86.64,11.1
2.14463285,16.72,42000.0,49.4,0.0,7282.96,1736.0,56.9,2.249
7.8866311,8.35,52.7,0.497,0.0,405.18,996.0,89.78,12.4195
8.02768059,9.3,63.3,0.432,0.0,153.5,824.0,88.52,18.28
85.35129427,6.8,37.2,0.65,0.0,5.75,390.0,89.97,102.4237
76.13602028,4.87,21.1,1.0,0.0,6.34,399.0,89.97,76.789
20.38177573,3.09,9.75,1.82,0.0,14.9,528.0,89.59,43.13
5.10137945,3.24,10.6,1.71,0.0,233.62,1050.0,89.9,15.4354
3.94963138,2.28,5.82,2.7,0.0,197.29,966.0,89.86,19.966
3.14866453,2.21,5.52,2.81,0.0,547.29,1097.0,85.68,9.35
15.59461874,2.9,8.75,1.97,0.0,117.83,718.0,89.35,23.42
5.83376092,2.4,6.35,2.52,0.0,464.76,1143.0,84.6,11.41
14.16399294,2.49,6.76,2.41,0.0,46.36,694.0,89.94,25.755
2.61703254,1.63,3.29,4.17,0.0,196.13,996.0,89.15,9.88
150.242127,4.64,19.4,1.07,0.0,2.72,327.0,89.81,104.3
5.03251791,2.05,4.86,3.1,0.0,417.03,1047.0,72.3,3.19
40.4287755,3.61,12.7,1.48,0.0,17.23,494.0,87.92,22.5
114.73635,13.49,324.2,0.729,0.036,9.2,478.0,89.274,57.4
191.2318,6.14,6.4,0.152,0.039,4.66,403.0,89.588,80.7
21.3587621,2.78,8.15,2.08,0.0,54.87,691.0,89.81,28.56
22.0459018,3.74,13.5,1.42,0.0,79.72,640.0,87.53,14.1
2.57885507,1.99,4.62,3.22,0.0,553.06,1230.0,84.69,8.556
20.5533844,3.75,13.5,1.41,0.0,68.02,749.0,87.62,23.8
40.0686727,3.94,14.7,1.32,0.0,31.62,560.0,89.97,53.46
27.5073799,2.9,8.75,1.97,0.0,41.43,569.0,86.79,38.9
5.14438011,1.43,2.63,4.94,0.0,152.75,923.0,89.88,14.6
18.45847097,2.12,5.14,2.96,0.0,37.81,632.0,88.09,25.0
25.9422033,1.93,4.38,3.35,0.0,27.01,501.0,89.2,49.72
33.3855938,2.57,7.13,2.31,0.0,29.13,580.0,89.26,39.8
1403.0,13.1,965.147,2.36,0.41,,,89.0,
7.71468975,2.66,7.56,2.21,0.0,586.17,1622.0,81.59,13.917
4.44448017,1.78,3.82,3.72,0.0,538.57,1217.0,74.94,3.62
3.98953967,1.23,2.04,6.02,0.0,259.03,903.0,89.75,19.33
12.98495573,1.78,3.82,3.72,0.0,163.05,818.0,89.91,29.15
5.69919514,1.23,2.04,6.02,0.0,204.18,964.0,89.98,18.429
18.11472949,2.5,6.8,2.39,0.0,124.65,830.0,85.95,19.0
6.24146367,1.52,2.92,4.57,0.0,231.43,1111.0,89.89,15.566
20.42228798,1.84,4.04,3.56,0.0,109.84,785.0,89.87,25.49
7.63846023,1.13,1.51,5.75,0.0,407.98,1089.0,88.3,14.54
70.6979061,1.76,3.75,3.78,0.0,7.85,417.0,89.98,82.82
3.744439,1.09,1.32,5.6,0.0,954.59,1328.0,89.01,9.75
52.75875577,8.89,58.6,0.458,0.0,30.23,540.0,89.68,65.231
53.44945593,6.41,33.6,0.701,0.0,44.33,486.0,89.93,80.697
13.7521072,2.81,8.3,2.06,0.0,18.2,556.0,87.86,17.4
6.33855761,3.03,9.43,1.86,0.0,266.27,1034.0,82.42,7.3
9.803224,2.78,8.15,2.08,0.0,119.88,896.0,87.12,13.21
2.80624233,1.54,2.99,4.5,0.0,106.58,771.0,89.82,13.469
144.547396,2.53,6.94,2.35,0.0,1.99,303.0,88.57,48.4
8.0472642,2.39,6.3,2.54,0.0,354.22,855.0,79.3,7.48
5.8706191,1.49,2.83,4.7,0.0,37.11,616.0,87.35,13.88
19.17891293,2.68,7.65,2.18,0.0,62.2,640.0,89.99,29.2
19.23891,8.29,43.4,0.42,0.0609,48.23,661.0,88.982,31.3
38.9853,8.08,29.9,0.31,0.06691,18.9,523.0,89.188,49.8
1.592851,1.64,3.33,4.15,0.0,1339.66,2026.0,89.38,5.54
14.44912,1.32,2.3,5.5,,,709.0,89.2,33.8
6.9913086,2.08,4.98,3.04,0.0,54.11,716.0,87.58,13.88
3.51749439,1.37,2.45,5.24,0.0,68.72,704.0,86.49,18.494
40.1099547,2.54,6.99,2.34,0.0,24.88,556.0,89.98,60.24
10.3507721,2.01,4.7,3.18,0.0,274.85,842.0,84.43,7.2
62.9228557,2.53,6.94,2.35,0.0,24.79,462.0,87.02,24.0
3.02166863,1.77,3.78,3.75,0.0,875.42,1332.0,87.43,3.23
5.08274652,1.41,2.57,5.04,0.0,185.77,928.0,89.84,22.716
41.6979976,2.11,5.1,2.98,0.0,21.99,537.0,90.0,56.91
15.86621821,1.2,1.87,5.95,0.0,137.66,879.0,86.77,29.39
1.34059747,1.22,1.98,5.99,0.0,3304.1,1783.0,89.94,6.445
13.93290318,1.47,2.76,4.77,0.0,127.24,852.0,87.14,40.91
6.24658,15.323,257.4423,0.4,0.0519,3273.32,2040.0,69.68,2.496
2.36436901,0.82,0.477,4.75,0.0,2108.07,1752.0,88.44,3.15
20.310501,2.6,7.27,2.27,0.0,198.72,931.0,89.9,29.16
2.53475627,2.8,8.25,2.07,0.0,519.95,1218.0,68.67,3.48
10.29672521,2.06,4.9,3.08,0.0,58.9,1129.0,89.4,28.9
4.40966548,1.38,2.48,5.19,0.0,568.38,1192.0,85.07,16.16
4.59489604,1.5,2.86,4.66,0.0,844.75,1319.0,76.0,12.24
32.2968798,1.76,3.75,3.78,0.0,14.68,503.0,89.78,54.01
2.97041437,1.91,4.31,3.4,0.0,228.11,991.0,87.75,10.04
4.85386933,1.74,3.68,3.84,0.0,258.7,1052.0,77.94,13.11
11.04603384,2.25,5.69,2.74,0.0,153.91,869.0,89.79,17.87
13.749,3.51,64.3,8.17,0.17,257.78,975.0,87.19,10.62
26.723,2.6,6.1,1.91,0.04,106.21,781.0,89.92,24.3117
49.3568,2.067,4.93,3.07,0.07,46.84,637.0,89.53,24.91
6.53192704,2.42,6.44,2.5,0.0,153.14,907.0,84.79,16.12
100.8274113,3.8,13.8,1.38,0.0,3.99,364.0,89.47,83.4
51.300634,2.87,8.6,2.0,0.0,15.01,492.0,90.0,74.62
0.93846683,1.42,2.6,4.99,0.0,2142.63,1876.0,89.45,5.6049
6.93366476,1.38,2.48,5.19,0.0,390.64,1104.0,80.2,12.28
61.0370117,3.07,9.64,1.83,0.0,20.0,610.0,89.93,56.59
33.8678531,2.34,6.08,2.61,0.0,5.83,394.0,89.02,46.2
52.0688601,2.31,5.95,2.65,0.0,17.88,524.0,89.88,132.0
9.1149903,1.72,3.61,3.9,0.0,129.53,906.0,86.67,15.779
3.9324613,1.59,3.15,4.31,0.0,111.11,894.0,88.15,12.24
0.92103214,1.11,1.41,5.67,0.0,8159.93,2362.0,89.49,2.8623
4.72674,1.569,4.54426,1.652,0.0,283.74,1037.0,89.18,12.5
1460.0,,954.0,,,,,,
71.4517775,2.13,5.18,2.95,0.0,16.85,561.0,89.99,88.14
8.03755877,1.33,2.33,5.44,0.0,72.44,744.0,86.29,22.25
1.9214374,1.37,2.45,5.24,0.0,562.22,1276.0,74.86,8.253
14.20443009,2.46,6.62,2.44,0.0,61.32,602.0,89.98,28.56
55.6738309,2.09,5.02,3.02,0.0,4.72,384.0,89.86,114.48
4.88083852,1.35,2.39,5.34,0.0,94.61,879.0,89.1,14.46
10.56134221,1.45,2.7,4.87,0.0,133.56,867.0,83.33,8.29
67.668827,3.72,13.4,1.43,0.0,20.63,495.0,89.61,34.1
153.343364,2.67,7.61,2.2,0.0,6.93,377.0,89.84,111.5
52.6298417,2.22,5.56,2.79,0.0,8.57,544.0,89.72,64.1
14.878296,1.75,3.71,3.8,0.0,54.19,692.0,85.91,12.9
2.50806,3.51,10.84,1.45,0.0,216.09,997.0,86.61,11.0
820.3,12.5,3126.0,8.79,,,,,
59.6225257,3.34,11.1,1.64,0.0,10.52,486.0,88.63,48.0
17.42395198,3.08,9.69,1.82,0.0,47.03,722.0,85.65,14.9
44.96417488,2.13,5.18,2.95,0.0,4.96,379.0,89.91,70.29
49.7701438,5.93,29.5,0.777,0.0,10.16,455.0,88.8,26.12
43.3167737,2.63,7.41,2.24,0.0,20.17,459.0,89.97,67.21
31.0033814,2.63,7.41,2.24,0.0,31.7,616.0,89.81,45.63
11.79162572,1.93,4.38,3.35,0.0,124.07,857.0,89.94,30.46
26.9644317,2.28,5.82,2.7,0.0,51.95,573.0,89.99,55.53
7.76846622,1.85,4.08,3.54,0.0,126.2,841.0,88.68,4.82
8.6893073,2.91,8.8,1.96,0.0,58.44,782.0,89.94,26.669
11.5231,3.42,13.0,1.71,0.0,178.83,927.0,90.0,23.087
98.7180406,8.98,59.6,0.452,0.0,3.97,360.0,89.68,120.1
71.52530845,5.59,26.7,0.84,0.0,2.47,340.0,89.96,98.609
130.3546919,7.65,45.4,0.557,0.0,5.05,369.0,89.7,175.0
88.40655258,4.21,16.5,1.22,0.0,5.84,410.0,89.37,41.4
9.10967112,1.19,1.81,5.9,0.0,121.04,873.0,85.02,12.49
16.78176602,2.32,5.99,2.64,0.0,21.53,545.0,89.07,29.6
14.53244172,3.13,9.96,1.78,0.0,33.09,664.0,90.0,35.84
5.24867263,3.0,9.27,1.89,0.0,307.06,1056.0,86.0,12.14
5.90741354,5.5,25.9,0.855,0.0,124.91,769.0,89.78,42.75
9.7678805,2.06,4.9,3.08,0.0,73.59,749.0,86.73,38.57
14.80074836,4.38,17.6,1.15,0.0,165.87,1912.0,88.88,20.274
16.2385,2.67,8.46,2.26,0.0,57.52,711.0,87.94,33.16
3.12686223,2.29,5.86,2.68,0.0,129.22,1391.0,87.93,20.25
16.87727414,2.55,7.04,2.33,0.0,40.4,642.0,89.02,34.89
12.05707239,1.97,4.54,3.26,0.0,53.82,689.0,89.07,39.71
9.97683705,2.66,7.56,2.21,0.0,83.49,802.0,89.94,22.824
13.5225106,2.12,5.14,2.96,0.0,43.92,652.0,89.52,27.0
134.2527298,3.38,11.4,1.62,0.0,4.98,393.0,90.0,116.123
99.747622,4.13,16.0,1.25,0.0,10.97,391.0,89.32,69.9
13.22713379,2.35,6.12,2.59,0.0,39.1,638.0,89.98,31.53
198.7112502,3.65,12.9,1.46,0.0,1.05,258.0,89.99,184.68
3.69298373,2.0,4.66,3.2,0.0,103.91,745.0,85.88,16.4
5.70940492,1.69,3.5,3.98,0.0,58.15,644.0,87.7,27.68
34.1731714,2.07,4.94,3.06,0.0,10.17,465.0,88.63,58.49
1.6829346,0.99,0.937,5.31,0.0,564.58,1270.0,82.42,5.16
2.58664,1.48,3.51,5.44,0.0,767.96,1328.0,87.61,5.2
789.0,,344.0,,,,,,
16.73652231,2.77,8.1,2.09,0.0,11.11,464.0,88.32,30.8
9.59070716,2.13,5.18,2.95,0.0,82.77,1087.0,88.99,11.7
7.03932553,4.65,19.5,1.07,0.0,266.51,1060.0,81.05,6.4
49.6077331,1.96,4.5,3.28,0.0,7.89,402.0,89.5,136.37
4.19449651,1.57,3.09,4.39,0.0,28.51,577.0,85.09,10.74
1.97034246,1.48,2.79,4.73,0.0,328.7,1599.0,79.56,4.9
105.9564148,3.96,14.9,1.32,0.0,2.66,324.0,89.84,120.949
26.85328322,2.62,7.37,2.25,0.0,13.96,544.0,89.99,47.326
49.6221509,2.99,9.22,1.9,0.0,20.99,546.0,87.52,21.7
8.0880135,2.72,7.85,2.14,0.0,77.84,792.0,88.23,24.1
1.54168,1.99,3.55,2.18,0.0,1107.39,1592.0,86.47,5.1
11.55102504,2.67,7.61,2.2,0.0,170.14,845.0,88.79,11.0
4.46975774,2.31,5.95,2.65,0.0,337.47,1103.0,88.32,19.33
15.7738221,2.25,5.69,2.74,0.0,185.2,955.0,89.92,24.7694
60.0855082,2.36,6.17,2.58,0.0,31.0,485.0,88.93,48.2
43.0342272,2.12,5.14,2.96,0.0,13.99,484.0,88.07,53.4
116.331901,2.98,9.17,1.9,0.0,2.59,323.0,89.99,130.95
56.4349938,2.36,6.17,2.58,0.0,10.86,465.0,89.99,92.954
105.3033148,3.26,10.7,1.7,0.0,3.85,351.0,89.99,135.68
17.76080053,2.07,4.94,3.06,0.0,6.56,368.0,89.46,65.0
7.96431535,2.21,5.52,2.81,0.0,74.35,805.0,89.73,40.64
4.60358,1.48,6.15,10.9,0.0,108.04,810.0,89.05,14.81
9.91723428,2.6,7.27,2.27,0.0,157.41,903.0,87.06,14.65
0.53835431,1.53,2.96,4.54,0.0,7609.22,2386.0,82.87,2.862
82.5342519,2.54,6.99,2.34,0.0,1.37,260.0,89.99,134.8
20.16034462,1.62,3.26,4.21,0.0,15.29,510.0,86.39,43.3
22.08557563,2.97,9.11,1.91,0.0,3.95,352.0,89.41,81.91
1.15116651,1.6,3.19,4.28,0.0,243.98,957.0,89.8,8.257
28.26731672,2.7,7.75,2.16,0.0,11.92,517.0,89.99,48.54
3.77059058,1.98,4.58,3.24,0.0,723.08,1272.0,89.02,14.35
2.70730672,1.36,2.42,5.29,0.0,1900.13,1709.0,89.93,6.09
5.65377733,2.32,5.99,2.64,0.0,409.92,1020.0,88.77,21.4
5.99185702,2.34,6.08,2.61,0.0,740.17,1355.0,85.77,28.2
1.4015,1.39,4.6,9.6,0.21,149.37,965.0,85.5,7.61
2.2531,0.8,1.01,12.7,0.12,23.9,610.0,88.7,16.2
3.6904,1.35,2.42,5.4,0.07,12.4,517.0,89.3,22.5
7.4512,1.57,2.31,3.3,0.09,4.85,409.0,88.5,37.4
24.736959,1.727,6.98,7.5,0.06,0.5,235.0,89.89,95.34
3.777931,1.282,1.81,4.7,0.31,6.16,438.0,89.92,26.57
1.9495378,1.242,2.33,6.67,,23.37,595.0,87.452,16.119
3.81433,1.088,8.7,,0.0,17.8,617.0,88.125,17.403
0.46292913,1.303,2.25,5.59,,70.1,805.0,88.5,7.109
4.052037,4.7,30.8,1.7,0.04,17.22,700.0,87.3,15.9
0.948005,1.12,1.46,5.71,0.0,21.5,650.0,87.3,11.0
4.989963,2.31,5.95,2.65,0.0,2.35,370.0,89.55,34.5
14.4399,3.71,13.3,1.43,0.183,,,,
5.35882,1.38,2.2,4.4,0.19,5.27,433.0,89.4,29.6
0.768448,1.332,2.62,6.1,0.0,106.0,892.0,87.1,7.03
12.2519,2.3,8.6,3.9,0.06,2.63,353.0,89.18,44.6
0.792052,4.72,29.32,1.536,0.0,2681.61,1978.0,76.39,3.877
,,,,,,,50.0,
,,,,,,,50.0,
3.91405,9.976,257.431,1.4,0.0,,,88.3,
2.14878,16.814,1175.971,1.5,0.0,,2570.0,87.0,
2.82406,17.15,985.273,1.07,0.0,,2100.0,88.5,5.26
,1.63,3.3,4.19,,,,,
,13.9,260.0,0.532,,,103.0,,
,5.18,23.4,0.925,,,,,
,13.0,1300.0,3.25,,,,,
2774.0,3.21,10.4,1.73,,,,,
,9.64,67.3,0.413,,,,,
1982.0,13.2,830.0,1.98,,,,52.0,
,12.4,3500.0,10.1,,,,,
,14.2,170.0,0.326,,,,,
,2.99,9.2,1.89,,,,,
,11.1,86.0,0.346,,,,,
,13.6,480.0,1.05,,,,,
,5.99,30.0,0.767,,,,,
,4.29,17.0,1.18,,,,,
,4.43,18.0,1.14,,,,,
547.5,12.9,1500.0,3.84,,,,,
,12.4,3690.0,10.6,,,,,
,12.6,2700.0,7.42,,,,,
,2.48,6.7,2.41,,,,,
,13.2,871.0,2.08,,,,,
,1.62,3.24,4.19,,,,,
,6.42,33.7,0.7,,,,,
,13.2,890.0,2.13,,,,,
,14.1,200.0,0.392,,,,,
,13.0,1200.0,3.0,,,,,
,14.1,190.0,0.372,,,,,
760.0,12.0,7532.571,24.0,,,,,
121.71,12.7,2126.2827,5.7,0.35,,,,
511.21,13.3,692.8694,1.62,0.16,,,,
6.959,12.3,101.7056,0.3,0.3,,,,
5.118,14.0,127.132,0.255,0.28,,,,
4.087,14.3,146.2018,0.275,0.15,,,,
2.647298,14.908,258.07796,0.42,0.016,65.3,790.0,85.27,12.2
0.7668944,13.507,687.14846,1.43,0.0,,1332.0,,4.447
35.45533,9.158,109.33352,0.78,0.13,33.16,435.0,89.16,54.6
7.532806,11.747,66.10864,0.223,0.0,416.0,1257.0,88.9,10.28
4.119027,12.801,1538.2972,4.02,0.086,1096.0,1605.0,88.7,
3.5357173,4.977,29.24036,1.395,0.0,,1143.0,86.7,10.3
3.27623,12.33,238.68913,0.74,0.0,425.0,1146.0,,10.0
4.84532,14.572,211.99155,0.38,0.0,480.0,1177.0,,9.29
3.24253,13.899,242.8209,0.5,0.0,1160.0,1457.0,,6.28
3.05125,13.563,129.99182,0.28,0.0,845.0,1381.0,,6.97
4.511164,17.878,235.1942,0.226,0.0,,1468.0,88.5,
1.6753728,16.589,756.4354,0.31,,,,89.56,6.49435
1.3373508,3.18,20.6,3.45,0.0,,1650.0,82.5,4.79
3.3569866,12.733,72.78307,0.194,0.0,,952.0,86.6,11.111
0.882059,14.863,425.57437,0.711,0.0,,1284.0,78.231,4.784
2.4997,12.218,295.5819,0.89,0.01,503.0,1345.0,86.9,7.6
4.43527,11.994,921.707,2.93,0.06,729.0,1448.0,84.1,9.06
5573.55,12.6,2329.6,6.4,0.08,,,,
2883.5,13.3,731.0,1.71,0.19,,,,
3225.0,12.3,4497.2945,13.3,0.12,,,,
3160.0,13.3,730.978,1.71,0.15,,,,
8799.0,12.8,1760.7782,4.61,0.15,,,,
,13.2,830.0,1.98,,,,,
,13.0,1200.0,3.0,,,55.0,,
,3.84,14.1,1.37,,,,,
3285.0,2.21,5.5,2.8,,,50.0,,
1788.5,14.0,231.0,0.463,,,82.0,,
4927.5,11.1,86.0,0.346,0.15,,59.0,64.0,
2557.0,10.7,80.0,0.359,,,,,
,4.72,20.0,1.05,,,,,
,8.74,57.0,0.469,,,,,
,12.9,1500.0,3.84,,,,,
,9.01,60.0,0.451,,,,,
,14.2,170.0,0.326,,,,,
,13.9,280.0,0.573,,,,,
,7.72,46.1,0.551,,,,,
,13.9,270.0,0.552,,,,,
,13.4,588.0,1.34,,,,,
,13.2,868.0,2.07,,,,,
,13.6,120.0,0.262,,,,,
,14.3,150.0,0.282,,,,,
,8.39,53.1,0.494,,,,,
,6.56,35.0,0.681,,,,,
,12.3,4100.0,12.1,,,,,
,11.6,92.0,0.324,,,,,
,1.16,1.66,5.84,,,,,
,12.5,3020.0,8.5,,,,,
,14.1,200.0,0.392,,,,,
,13.2,860.0,2.05,,,,,
,14.2,160.0,0.307,,,,,
,13.1,982.0,2.4,,,,,
,8.59,55.3,0.479,,,,,
,11.0,83.7,0.346,,,,,
,14.2,180.0,0.345,,,,,
,14.0,230.0,0.461,,,,,
,13.1,1100.0,2.69,,,,,
,4.86,21.0,1.01,,,,,
,13.2,807.0,1.93,,,,,
,4.42,17.9,1.14,,,,,
,14.3,138.0,0.259,,,,,
,13.0,1300.0,3.25,,,,,
,13.0,1330.0,3.33,,,,,
,14.3,140.0,0.263,,,,,
1224.0,12.3,4253.0,12.6,,,,41.2,
,1.11,1.43,5.75,,,,,
,13.9,250.0,0.512,,,,,
,1.62,3.269,4.23,,,,,
,14.0,127.0,0.254,,,,,
,14.2,130.0,0.249,,,,,
,2.95,9.0,1.93,,,,,
,14.2,160.0,0.307,,,,,
,12.8,1760.0,4.61,,,,,
,13.5,505.0,1.13,,,,,
,12.4,3585.0,10.3,,,,,
,1.96,4.5,3.28,,,,,
,14.0,240.0,0.481,,,,,
,3.81,13.93,1.38,,,,,
,1.82,3.96,3.61,,,,,
5480.0,12.9,1500.0,3.84,0.0,,,,
,13.5,570.0,1.27,,,,,
,13.2,890.0,2.13,,,,,
,14.1,210.0,0.412,,,,,
,14.0,240.0,0.481,,,,,
,12.9,1400.0,3.58,,,,,
3.101278,14.011,197.046,0.4,0.82,,1702.0,90.0,6.369
4.0144463,11.422,174.799,0.65,0.54,,1019.0,88.3,12.3
1.4324752,12.251,400.449,1.2,0.15,,1342.0,87.8,6.44
1.689868,13.45,375.02,0.85,0.6,,2013.0,83.4,4.76
3.9791,12.666,320.995,0.41,0.0,,1550.0,85.7,7.299
3.67724,15.244,327.351,0.42,0.0,,1686.0,87.2,7.0323
1.2119189,15.278,441.77,0.68,0.67,,2212.0,77.6,3.74
2.4855335,18.046,1430.175,1.25,,,2034.0,79.8,5.8072
7300000.0,12.3,4449.62,13.1,,,2175.0,,
43500.0,30.488,953.49,0.185,0.19,,1204.0,140.0,
,22.866,635.66,0.292,0.11,,995.0,132.0,
138.317,6.18,169.0,,0.0702,,481.0,90.05,22.1435
282.5255,10.12,25426.4,,0.41,1.21,281.0,89.83,176.7
3.1606296,10.548,734.16,3.44,,,,88.06,
10140.0,1.22,1.97,5.96,0.236,,,,
25.262,0.338,0.02,2.85,0.0,,,50.0,
66.5419,1.91,4.3,3.39,0.0186,,,53.0,
98.2114,1.8,3.9,3.67,0.0264,,,47.0,
,13.3,794.575,1.86,,,,,
0.09070629,,382.8,23.0,0.06,,,,
0.322964,13.9,252.64307,1.84,0.0017,,,,
4.4264,14.2,171.6282,0.329,0.0,,,,
2.1461,13.4,597.5204,1.36,0.011,,,,
4850.0,12.6,2475.8957,6.8,0.71,,,,
11.186,1.08,1.27,5.54,0.35,0.65,234.0,,
1.4200242,12.812,411.27202,1.076,0.0,,1418.0,84.08,6.247
1.645321,17.295,233.92288,0.248,0.0,,1955.0,85.87,4.9
1.33711647,14.056,792.635,1.573,0.0,,1344.0,86.12,6.51466
2.5079204,12.285,1369.8473,4.0,0.0,1330.0,1681.0,86.8,6.39
1.8053564,12.722,1938.763,5.1,0.0,614.0,1385.0,87.5,7.11
2.8792319,12.408,1373.0256,3.95,0.0,669.0,1415.0,88.74,8.27
3.506195,11.904,212.31044,0.692,0.0,,1006.0,86.01,12.61
2.032046,19.055,597.5204,0.502,0.0,,2053.0,89.0,4.84
3.71495,14.404,117.91493,0.216,0.0,,1457.0,89.29,7.761
1.540731,11.31,378.2177,1.43,0.0,,1134.0,89.23,7.236
,12.2,5085.0,15.4,0.83,,,,
,12.5,2860.0,8.05,0.58,,1975.0,,
4343.5,13.0,1334.886,3.34,0.0,,,17.6,
9.8658,1.11,1.4,5.63,0.116,1.38,301.0,,
,14.011,1906.98,3.81,,,,,
,12.3,4131.62,12.2,,,,,
1.796,12.666,3082.82,8.34,,,,,
4.2,9.079,1207.7,8.87,,,,,
10.79,13.5,527.5978,1.18,,,,,
,2.99,9.2,1.89,,,,,
15.168865,12.52,617.22586,1.847,0.575,8.09,974.0,87.0,23.85
4.066499,3.65,12.9,1.46,0.22,48.04,810.0,87.98,13.75
8.350381,16.814,309.56642,0.38,0.047,19.93,637.0,87.43,22.21
5.07803,2.72,7.85,2.14,0.0,8.8,471.0,88.4,25.2
3.444729,1.738,6.91,7.4,0.15,53.6,754.0,88.1,13.2
4.65382,2.726,9.5,2.57,0.194,185.0,1037.0,88.92,13.16
9.15059,2.759,6.63,1.73,0.066,77.59,828.0,88.54,20.66
19.98,2.93,13.6,2.98,0.168,26.7,638.0,88.795,34.77
10.894843,2.37,13.5,5.57,0.09,4.9,413.0,89.5,
18.80151,1.56,2.2,3.18,0.04,2.3,344.0,89.3,
2.1097019,3.42,22.4,3.08,0.059,860.0,1395.0,85.03,6.362
4.720219,15.648,753.2571,1.08,0.073,1076.67,1679.0,85.7,6.98
95.174,6.85,33.0,0.56,0.088,65.01,724.0,89.37,
10.180249,11.882,270.47333,0.88,0.024,125.74,918.0,88.51,18.54
5.857487,14.067,797.7533,1.68,0.262,750.97,1404.0,88.09,9.917
2.0845435,14.415,375.0394,0.686,0.0,1062.0,1588.0,82.01,5.785
5.331751,13.888,314.6517,0.64,0.036,1071.42,1619.0,88.84,6.76
4.231306,16.69,387.7526,0.49,0.0,1488.97,1669.0,87.24,7.57
2.2554477,12.173,251.40353,0.76,0.0,1443.0,1715.0,80.98,5.88
9.47725,10.817,1722.6386,7.53,0.3806,299.0,1198.0,88.2,11.09
3.49151,5.05,26.78,1.14,0.057,57.78,767.0,88.31,13.48
1.914558,1.152,1.5,5.4,,,1040.0,88.8,8.61
3.23845,1.669,4.77,5.62,,,873.0,88.4,12.23
6.5577,2.572,3.01,0.976,,48.71,690.0,88.58,19.57
9.961881,2.207,3.86,1.98,,20.54,600.0,88.71,25.87
15.231915,2.287,7.72,3.6,,,521.0,88.723,34.33
20.7095,2.87,3.94,0.915,,19.5,470.0,88.823,42.13
29.02,12.89,209.7678,0.54,0.118,2.9,362.0,89.77,56.22
52.97818,11.299,133.4886,0.509,0.28,7.86,759.0,,
34.556,11.29,200.0,0.76,0.029,10.1,497.0,89.83,53.18
17.089,7.69,30.0,0.34,0.132,25.9,628.0,88.364,33.25
5.436098,1.44,2.67,4.91,0.0,3.7,388.0,89.5,34.7
4.93777,2.74,317.83,,0.0,277.59,1041.0,87.52,14.02
18.38818,7.163,43.86032,0.65,0.0,186.0,1027.0,87.91,17.6
3.36008,1.247,2.09,5.92,0.0,22.17,528.0,88.65,17.48
5.660172,2.42,6.44,2.5,0.0,14.0,424.0,89.53,27.01
11.38014,2.13,5.18,2.95,0.0,4.36,340.0,89.69,41.56
5.19672,2.68,7.17,2.05,0.163,154.57,981.0,85.68,
16.06819,5.09,16.42,0.685,0.152,34.32,674.0,88.353,
1.858703,1.91,4.31,3.4,0.0,,1491.0,88.2,6.93
9.192522,3.1,9.8,1.81,0.0,,875.0,89.61,20.12
16.364988,4.07,15.6,1.27,0.0,,722.0,89.25,29.56
10.33111,11.097,486.2799,1.96,0.153,342.64,1370.0,89.2,
1.2652328,11.994,4449.62,,,53.99,760.0,88.9,10.11
1.2391491,0.903,0.674,5.03,0.0,23.4,611.0,86.8,13.9
0.446578,1.423,1.59,3.0,0.0,4628.63,2480.0,87.0,2.646
10.779,2.878,5.4,1.3,0.06,66.33,860.0,89.53,22.1
25.62,2.53,11.95,4.1,0.051,,,89.54,39.35
77.23,2.67,16.0,4.6,0.061,,,89.75,82.13
16.287,2.32,3.0,1.3,0.0,38.0,750.0,,
1.651144,11.433,464.98529,1.7,0.072,1423.0,1714.0,78.38,
3.4095675,11.882,2011.8639,6.58,0.072,1052.9,1586.0,88.41,7.78
5.0037775,19.851,279.6904,0.195,0.05,2498.75,1749.0,82.54,6.82
